"B96.2";"Escherichia coli [E.coli], diðer bölümlerde sýnýflanan hastalýklarýn etkeni";;;;;;;"4";;;
"B96.3";"Haemophilus influenza [H. Ýnfluenza], diðer bölümlerde sýnýflanan hastalýklarýn etkeni";;;;;;;"4";;;
"B96.4";"Proteus (mirabilis) (morganii), diðer bölümlerde sýnýflanan hastalýklarýn etkeni";;;;;;;"4";;;
"B96.5";"Pseudomonas (aeruginosa) (mallei) (pseudomallei), diðer bölümlerde sýnýflanan hastalýklarýn etkeni";;;;;;;"4";;;
"B96.6";"Bacillus fragilis [B.fragilis], diðer bölümlerde sýnýflanan hastalýklarýn etkeni";;;;;;;"4";;;
"B96.7";"Clostridium perfringens [C. Perfringens], diðer bölümlerde sýnýflanan hastalýklarýn etkeni";;;;;;;"4";;;
"B96.8";"Bakteriyel ajanlar diðer tanýmlanmýþ, diðer bölümlerde sýnýflanmýþ hastalýklarýn etkeni";;;;;;;"4";;;
"B97";"Viral ajanlar, diðer bölümlerde sýnýflanan hastalýklarýn etkeni olan";;;;;;;"3";;;
"B97.0";"Adenovirüs, diðer bölümlerde sýnýflanmýþ hastalýklarýn etkeni";;;;;;;"4";;;
"B97.1";"Enterovirüs, diðer bölümlerde sýnýflanmýþ hastalýklarýn etkeni";;;;;;;"4";;;
"B97.2";"Coronavirüs, diðer bölümlerde sýnýflanmýþ hastalýklarýn etkeni";;;;;;;"4";;;
"B97.3";"Retrovirüs, diðer bölümlerde sýnýflanmýþ hastalýklarýn etkeni";;;;;;;"4";;;
"B97.4";"Respiratuvar sinsisyal virüs, diðer bölümlerde sýnýflanmýþ hastalýklarýn etkeni";;;;;;;"4";;;
"B97.5";"Reovirüs, diðer bölümlerde sýnýflanmýþ hastalýklarýn etkeni";;;;;;;"4";;;
"B97.6";"Parvovirüs, diðer bölümlerde sýnýflanmýþ hastalýklarýn etkeni";;;;;;;"4";;;
"B97.7";"Papillomavirüs, diðer bölümlerde sýnýflanmýþ hastalýklarýn etkeni";;;;;;;"4";;;
"B97.8";"Viral diðer ajanlar, diðer bölümlerde sýnýflanmýþ hastalýklarýn etkeni";;;;;;;"4";;;
"B99";"Enfeksiyöz hastalýklar, diðer ve tanýmlanmamýþ";;;;;;;"3";;;
"C00";"Dudak malign neoplazmlarý";;;;;;;"3";;;
"C00.0";"Üst dudak malign neoplazmý, dýþ bölge";;;;;;;"4";;;
"C00.1";"Alt dudak malign neoplazmý, dýþ bölge";;;;;;;"4";;;
"C00.2";"Dudak malign neoplazmý, dýþ bölge, dudak tanýmlanmamýþ";;;;;;;"4";;;
"C00.3";"Üst dudak malign neoplazmý, iç yüz";;;;;;;"4";;;
"C00.4";"Alt dudak malign neoplazmý, iç yüz";;;;;;;"4";;;
"C00.5";"Dudak iç yüz malign neoplazmý, dudak tanýmlanmamýþ";;;;;;;"4";;;
"C00.6";"Dudak komissüru malign neoplazmý";;;;;;;"4";;;
"C00.8";"Dudak overlapping lezyonu";;;;;;;"4";;;
"C00.9";"Dudak malign neoplazmý, dudak tanýmlanmamýþ";;;;;;;"4";;;
"C01";"Dil kökü malign neoplazmlarý";;;;;;;"3";;;
"C02";"Dil malign neoplazmlarý, diðer ve tanýmlanmamýþ kýsýmlarýnýn";;;;;;;"3";;;
"C02.0";"Dil arka yüzeyi malign neoplazmý";;;;;;;"4";;;
"C02.1";"Dil kenarlarý malign neoplazmý";;;;;;;"4";;;
"C02.2";"Dil ön yüzü malign neoplazmý";;;;;;;"4";;;
"C02.3";"Dil 2/3 önü malign neoplazmý, tanýmlanmamýþ kýsým";;;;;;;"4";;;
"C02.4";"Lingual tonsil malign neoplazmý";;;;;;;"4";;;
"C02.8";"Dilin overlapping lezyonu";;;;;;;"4";;;
"C02.9";"Dil malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C03";"Diþ eti malign neoplazmlarý";;;;;;;"3";;;
"C03.0";"Üst diþ eti malign neoplazmý";;;;;;;"4";;;
"C03.1";"Alt diþ eti malign neoplazmý";;;;;;;"4";;;
"C03.9";"Diþ eti malign neoplazmý, yer tanýmlanmamýþ";;;;;;;"4";;;
"C04";"Aðýz tabaný malign neoplazmlarý";;;;;;;"3";;;
"C04.0";"Aðzýn ön tabaný malign neoplazmý";;;;;;;"4";;;
"C04.1";"Aðýz yan duvarý malign neoplazmý";;;;;;;"4";;;
"C04.8";"Aðýz tabaný overlapping lezyonu";;;;;;;"4";;;
"C04.9";"Aðýz tabaný malign neoplazmý, yer tanýmlanmamýþ";;;;;;;"4";;;
"C05";"Damak malign neoplazmlarý";;;;;;;"3";;;
"C05.0";"Sert damak malign neoplazmý";;;;;;;"4";;;
"C05.1";"Yumuþak damak malign neoplazmý";;;;;;;"4";;;
"C05.2";"Uvula malign neoplazmý";;;;;;;"4";;;
"C05.8";"Damak overlapping lezyonu";;;;;;;"4";;;
"C05.9";"Damak malign neoplazmý, yer tanýmlanmamýþ";;;;;;;"4";;;
"C06";"Aðzýn malign neoplazmlarý, diðer ve tanýmlanmamýþ kýsýmlarýnýn";;;;;;;"3";;;
"C06.0";"Yanak mukozasý malign neoplazmý";;;;;;;"4";;;
"C06.1";"Aðýz vestibülü malign neoplazmý";;;;;;;"4";;;
"C06.2";"Retromolar bölge malign neoplazmý";;;;;;;"4";;;
"C06.8";"Aðýz diðer ve tanýmlanmamýþ kýsýmlarýnýn overlapping lezyonu";;;;;;;"4";;;
"C06.9";"Aðýz malign neoplazmý, yer tanýmlanmamýþ";;;;;;;"4";;;
"C07";"Parotis bezi malign neoplazmý";;;;;;;"3";;;
"C08";"Majör tükrük bezlerinin malign neoplazmlarý, diðer ve tanýmlanmamýþ";;;;;;;"3";;;
"C08.0";"Submandibüler bez malign neoplazmý";;;;;;;"4";;;
"C08.1";"Sublingual bez malign neoplazmý";;;;;;;"4";;;
"C08.8";"Majör tükrük bezler overlapping lezyonu";;;;;;;"4";;;
"C08.9";"Majör tükrük bezi malign neoplazmý, yer tanýmlanmamýþ";;;;;;;"4";;;
"C09";"Tonsil malign neoplazmý";;;;;;;"3";;;
"C09.0";"Tonsiller fossada malign neoplazm";;;;;;;"4";;;
"C09.1";"Tonsiller plika (ön) (arka) malign neoplazmý";;;;;;;"4";;;
"C09.8";"Tonsil overlapping lezyonu";;;;;;;"4";;;
"C09.9";"Tonsil malign neoplazmý, yer tanýmlanmamýþ";;;;;;;"4";;;
"C10";"Orofarinks malign neoplazmý";;;;;;;"3";;;
"C10.0";"Vallekula malign neoplazmý";;;;;;;"4";;;
"C10.1";"Epiglot ön yüzünde malign neoplazm";;;;;;;"4";;;
"C10.2";"Orofarinks yan duvarýnda malign neoplazm";;;;;;;"4";;;
"C10.3";"Orofarinks arka duvarýnda malign neoplazm";;;;;;;"4";;;
"C10.4";"Brankial yarýk malign neoplazmý";;;;;;;"4";;;
"C10.8";"Orofarinks overlapping lezyonu";;;;;;;"4";;;
"C10.9";"Orofarinks malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C11";"Nazofarinks malign neoplazmý";;;;;;;"3";;;
"C11.0";"Nazofarinks üst duvarýnda malign neoplazm";;;;;;;"4";;;
"C11.1";"Nazofarinks arka duvarýnda malign neoplazm";;;;;;;"4";;;
"C11.2";"Nazofarinks yan duvarýnda malign neoplazm";;;;;;;"4";;;
"C11.3";"Nazofarinks ön duvarýnda malign neoplazm";;;;;;;"4";;;
"C11.8";"Nazofarinks overlapping lezyonu";;;;;;;"4";;;
"C11.9";"Nazofarinks malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C12";"Priform sinüsün malign neoplazmý";;;;;;;"3";;;
"C13";"Hipofarinks malign neoplazmý";;;;;;;"3";;;
"C13.0";"Postkrikoid bölgede malign neoplazm";;;;;;;"4";;;
"C13.1";"Ariepiglottik katlantý, hipofaringeal yüzde malign neoplazm";;;;;;;"4";;;
"C13.2";"Hipofarinks arka duvarýnda malign neoplazm";;;;;;;"4";;;
"C13.8";"Hipofarinks overlapping lezyonu";;;;;;;"4";;;
"C13.9";"Hipofarinks malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C14";"Dudak, oral kavite ve farinksin malign neoplazmlarý, diðer ve sýnýrlarý belirsiz bölgelerin";;;;;;;"3";;;
"C14.0";"Farinks malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C14.2";"Waldeyer halkasý malign neoplazmý";;;;;;;"4";;;
"C14.8";"Dudak oral kavite ve farinksin overlapping lezyonu";;;;;;;"4";;;
"C15";"Özofagus malign neoplazmý";;;;;;;"3";;;
"C15.0";"Özofagus malign neoplazmý, servikal kýsmý";;;;;;;"4";;;
"C15.1";"Özofagus malign neoplazmý, torasik kýsmý";;;;;;;"4";;;
"C15.2";"Özofagus malign neoplazmý, abdominal kýsmý";;;;;;;"4";;;
"C15.3";"Özofagus malign neoplazmý, 1/3 üst kýsmý";;;;;;;"4";;;
"C15.4";"Özofagus malign neoplazmý, 1/3 orta kýsmý";;;;;;;"4";;;
"C15.5";"Özofagus malign neoplazmý, 1/3 alt kýsmý";;;;;;;"4";;;
"C15.8";"Özofagus overlapping lezyonu";;;;;;;"4";;;
"C15.9";"Özofagus malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C16";"Mide malign neoplazmý";;;;;;;"3";;;
"C16.0";"Kardiada malign neoplazm";;;;;;;"4";;;
"C16.1";"Mide fundusunda malign neoplazm";;;;;;;"4";;;
"C16.2";"Mide korpusunda malign neoplazm";;;;;;;"4";;;
"C16.3";"Pilorik antrumda malign neoplazm";;;;;;;"4";;;
"C16.4";"Pilor malign neoplazmý";;;;;;;"4";;;
"C16.5";"Mide küçük kurvaturunda malign neoplazm, tanýmlanmamýþ";;;;;;;"4";;;
"C16.6";"Mide büyük kurvaturunda malign neoplazm, tanýmlanmamýþ";;;;;;;"4";;;
"C16.8";"Mide overlapping lezyonu";;;;;;;"4";;;
"C16.9";"Mide malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C17";"Ýnce baðýrsak malign neoplazmý";;;;;;;"3";;;
"C17.0";"Duodenum malign neoplazmý";;;;;;;"4";;;
"C17.1";"Jejunum malign neoplazmý";;;;;;;"4";;;
"C17.2";"Ýleum malign neoplazmý";;;;;;;"4";;;
"C17.3";"Meckel divertikülünde malign neoplazm";;;;;;;"4";;;
"C17.8";"Ýnce barsak overlapping lezyonu";;;;;;;"4";;;
"C17.9";"Ýnce barsak malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C18";"Kolon malign neoplazmý";;;;;;;"3";;;
"C18.0";"Çekumda malign neoplazm";;;;;;;"4";;;
"C18.1";"Appendiksde malign neoplazm";;;;;;;"4";;;
"C18.2";"Çýkan kolonda malign neoplazm";;;;;;;"4";;;
"C18.3";"Kolon hepatik fleksürde malign neoplazm";;;;;;;"4";;;
"C18.4";"Transvers kolonda malign neoplazm";;;;;;;"4";;;
"C18.5";"Kolon splenik fleksürde malign neoplazm";;;;;;;"4";;;
"C18.6";"Ýnen kolonda malign neoplazm";;;;;;;"4";;;
"C18.7";"Sigmoid kolonda malign neoplazm";;;;;;;"4";;;
"C18.8";"Kolon overlapping lezyonu";;;;;;;"4";;;
"C18.9";"Kolon malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C19";"Rektosigmoid bileþim malign neoplazmý";;;;;;;"3";;;
"C20";"Rektum malign neoplazmý";;;;;;;"3";;;
"C21";"Anüs ve anal kanal malign neoplazmý";;;;;;;"3";;;
"C21.0";"Anüs malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C21.1";"Anal kanal malign neoplazmý";;;;;;;"4";;;
"C21.2";"Kloakojenik bölge malign neoplazmý";;;;;;;"4";;;
"C21.8";"Rektum, anüs ve anal kanalýn overlapping lezyonu";;;;;;;"4";;;
"C22";"Karaciðer ve intrahepatik safra yollarý malign neoplazmý";;;;;;;"3";;;
"C22.0";"Hepatoselüler karsinom";;;;;;;"4";;;
"C22.1";"Ýntrehepatik safra yolu karsinomu";;;;;;;"4";;;
"C22.2";"Hepatoblastom";;;;;;;"4";;;
"C22.3";"Karaciðerin anjiosarkomu";;;;;;;"4";;;
"C22.4";"Karaciðer sarkomu, diðer";;;;;;;"4";;;
"C22.7";"Karaciðerin diðer tanýmlanmýþ karsinomlarý";;;;;;;"4";;;
"C22.9";"Karaciðer malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C23";"Safra kesesi malign neoplazmý";;;;;;;"3";;;
"C24";"Safra kanalý malign neoplazmý, diðer ve tanýmlanmamýþ bölgelerin";;;;;;;"3";;;
"C24.0";"Ekstrahepatik safra yolu malign neoplazmý";;;;;;;"4";;;
"C24.1";"Ampulla vateride malign neoplazm";;;;;;;"4";;;
"C24.8";"Safra yollarýnýn overlapping lezyonu";;;;;;;"4";;;
"C24.9";"Safra yolu malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C25";"Pankreas malign neoplazmý";;;;;;;"3";;;
"C25.0";"Pankreas baþý malign neoplazmý";;;;;;;"4";;;
"C25.1";"Pankreas gövdesi malign neoplazmý";;;;;;;"4";;;
"C25.2";"Pankreas kuyruðu malign neoplazmý";;;;;;;"4";;;
"C25.3";"Pankreatik kanal malign neoplazmý";;;;;;;"4";;;
"C25.4";"Endokrin pankreas malign neoplazmý";;;;;;;"4";;;
"C25.7";"Pankreasýn diðer kýsýmlarýnýn malign neoplazmý";;;;;;;"4";;;
"C25.8";"Pankreas overlapping lezyonu";;;;;;;"4";;;
"C25.9";"Pankreas malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C26";"Sindirim organlarý malign neoplazmý, diðer ve sýnýrlarý belirsiz bölgelerin";;;;;;;"3";;;
"C26.0";"Barsak kanalý malign neoplazmý, tanýmlanmamýþ kýsým";;;;;;;"4";;;
"C26.1";"Dalak malign neoplazmý";;;;;;;"4";;;
"C26.8";"Sindirim sisteminin overlapping lezyonu";;;;;;;"4";;;
"C26.9";"Sindirim sistemi içinde sýnýrlarý belirsiz yerlerin malign neoplazmý";;;;;;;"4";;;
"C30";"Burun boþluðu ve ortakulak malign neoplazmý";;;;;;;"3";;;
"C30.0";"Burun boþluðunda malign neoplazm";;;;;;;"4";;;
"C30.1";"Ortakulakta malign neoplazm";;;;;;;"4";;;
"C31";"Aksesuar sinüslerin malign neoplazmý";;;;;;;"3";;;
"C31.0";"Maksiller sinüs malign neoplazmý";;;;;;;"4";;;
"C31.1";"Etmoid sinüs malign neoplazmý";;;;;;;"4";;;
"C31.2";"Frontal sinüs malign neoplazmý";;;;;;;"4";;;
"C31.3";"Sfenoid sinüs malign neoplazmý";;;;;;;"4";;;
"C31.8";"Aksesuar sinüs overlapping lezyonu";;;;;;;"4";;;
"C31.9";"Aksesuar sinüs malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C32";"Larinks malign neoplazmý";;;;;;;"3";;;
"C32.0";"Glottis malign neoplazmý";;;;;;;"4";;;
"C32.1";"Supraglottis malign neoplazmý";;;;;;;"4";;;
"C32.2";"Subglottis malign neoplazmý";;;;;;;"4";;;
"C32.3";"Larinks kýkýrdaðý malign neoplazmý";;;;;;;"4";;;
"C32.8";"Larinksin overlapping lezyonu";;;;;;;"4";;;
"C32.9";"Larinks malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C33";"Trakea malign neoplazmý";;;;;;;"3";;;
"C34";"Bronþ ve akciðer malign neoplazmý";;;;;;;"3";;;
"C34.0";"Ana bronþ malign neoplazmý";;;;;;;"4";;;
"C34.1";"Bronþ veya akciðer malign neoplazmý, üst lob";;;;;;;"4";;;
"C34.2";"Bronþ veya akciðer malign neoplazmý, orta lob";;;;;;;"4";;;
"C34.3";"Bronþ veya akciðer malign neoplazmý, alt lob";;;;;;;"4";;;
"C34.8";"Bronþ ve akciðer overlapping lezyonu";;;;;;;"4";;;
"C34.9";"Bronþ veya akciðer malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C37";"Timus malign neoplazmý";;;;;;;"3";;;
"C38";"Kalp, mediasten ve plevra malign neoplazmý";;;;;;;"3";;;
"C38.0";"Kalp malign neoplazmý";;;;;;;"4";;;
"C38.1";"Ön mediasten malign neoplazmý";;;;;;;"4";;;
"C38.2";"Arka mediasten malign neoplazmý";;;;;;;"4";;;
"C38.3";"Mediasten malign neoplazmý, tanýmlanmamýþ kýsým";;;;;;;"4";;;
"C38.4";"Plevra malign neoplazmý";;;;;;;"4";;;
"C38.8";"Kalp, mediasten ve plevra overlapping lezyonu";;;;;;;"4";;;
"C39";"Solunum sistemi ve toraks-içi organlarýn malign neoplazmý, diðer ve sýnýrlarý belirsiz bölgelerin";;;;;;;"3";;;
"C39.0";"Üst solunum yolu malign neoplazmý, tanýmlanmamýþ kýsým";;;;;;;"4";;;
"C39.8";"Solunum organlarý ve intratorasik organlarýn overlapping lezyonu";;;;;;;"4";;;
"C39.9";"Solunum sisteminde eksik tanýmlanmýþ yerlerin malign neoplazmý";;;;;;;"4";;;
"C40";"Ekstremite kemik ve eklem kýkýrdaðýnýn malign neoplazmý";;;;;;;"3";;;
"C40.0";"Üst ekstremite uzun kemikleri ve skapula malign neoplazmý";;;;;;;"4";;;
"C40.1";"Üst eksremitenin kýsa kemiklerinin malign neoplazmý";;;;;;;"4";;;
"C40.2";"Alt ekstremite uzun kemiklerinin malign neoplazmý";;;;;;;"4";;;
"C40.3";"Alt ekstremite kýsa kemiklerinin malign neoplazmý";;;;;;;"4";;;
"C40.8";"Ekstremite kemik ve eklem kýkýrdaðý overlopping lezyonlarý";;;;;;;"4";;;
"C40.9";"Ekstremite kemik ve eklem kýkýrdaðý malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C41";"Kemik ve eklem kýkýrdaðýnýn malign neoplazmý, diðer ve tanýmlanmamýþ bölgelerin";;;;;;;"3";;;
"C41.0";"Kafa ve yüz kemikleri malign neoplazmý";;;;;;;"4";;;
"C41.1";"Mandibula malign neoplazmý";;;;;;;"4";;;
"C41.2";"Vertebral kolon malign neoplazmý";;;;;;;"4";;;
"C41.3";"Kaburgalar, sternum ve klavikula malign neoplazmý";;;;;;;"4";;;
"C41.4";"Pelvik kemikleri, sakrum ve koksiks malign neoplazmý";;;;;;;"4";;;
"C41.8";"Kemik ve eklem kýkýrdaðýnýn overlapping lezyonu";;;;;;;"4";;;
"C41.9";"Kemik ve eklem kýkýrdaklarý malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C43";"Deri malign melanomu";;;;;;;"3";;;
"C43.0";"Malign melanom, dudakta";;;;;;;"4";;;
"C43.1";"Malign melanom, kantus dahil göz kapaðýnda";;;;;;;"4";;;
"C43.2";"Malign melanom, kulak ve dýþ kulak yolunda";;;;;;;"4";;;
"C43.3";"Malign melanom, yüz diðer ve tanýmlanmamýþ kýsýmlarýnýn";;;;;;;"4";;;
"C43.4";"Malign melanom, kafa derisi ve boyunda";;;;;;;"4";;;
"C43.5";"Malign melanom, gövdede";;;;;;;"4";;;
"C43.6";"Malign melanom, omuz dahil üst ekstremitede";;;;;;;"4";;;
"C43.7";"Malign melanom, kalça dahil alt ekstremitede";;;;;;;"4";;;
"C43.8";"Deri overlapping malign melanomu";;;;;;;"4";;;
"C43.9";"Deri malign melanomu, tanýmlanmamýþ";;;;;;;"4";;;
"C44";"Derinin diðer malign neoplazmlarý";;;;;;;"3";;;
"C44.0";"Dudak derisi malign neoplazmý";;;;;;;"4";;;
"C44.1";"Göz kapaðý derisi malign neoplazmý, kantus dahil";;;;;;;"4";;;
"C44.2";"Kulak ve kanal derisi malign neoplazmý";;;;;;;"4";;;
"C44.3";"Yüz derisi malign neoplazmý, diðer ve tanýmlanmamýþ kýsýmlarýnýn";;;;;;;"4";;;
"C44.4";"Kafa ve boyun derisi malign neoplazmý";;;;;;;"4";;;
"C44.5";"Gövde derisi malign neoplazmý";;;;;;;"4";;;
"C44.6";"Üst ekstremite derisi malign neoplazmý, omuz dahil";;;;;;;"4";;;
"C44.7";"Alt ekstremite derisi malign neoplazmý, kalça dahil";;;;;;;"4";;;
"C44.8";"Deri overlapping lezyonu";;;;;;;"4";;;
"C44.9";"Deri malign neoplazmý malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C45";"Mezotelyoma";;;;;;;"3";;;
"C45.0";"Plevra mezotelyomasý";;;;;;;"4";;;
"C45.1";"Periton mezotelyomasý";;;;;;;"4";;;
"C45.2";"Perikard mezotelyomasý";;;;;;;"4";;;
"C45.7";"Mezotelyoma, diðer yerlerin";;;;;;;"4";;;
"C45.9";"Mezotelyoma, tanýmlanmamýþ";;;;;;;"4";;;
"C46";"Kaposi sarkomu";;;;;;;"3";;;
"C46.0";"Kaposi sarkomu, deri";;;;;;;"4";;;
"C46.1";"Kaposi sarkomu, yumuþak doku";;;;;;;"4";;;
"C46.2";"Kaposi sarkomu, damak";;;;;;;"4";;;
"C46.3";"Kaposi sarkomu, lenf nodlarý";;;;;;;"4";;;
"C46.7";"Kaposi sarkomu, diðer yerlerin";;;;;;;"4";;;
"C46.8";"Kaposi sarkomu, birden fazla organýn";;;;;;;"4";;;
"C46.9";"Kaposi sarkomu, tanýmlanmamýþ";;;;;;;"4";;;
"C47";"Periferik sinirler ve otonom sinir sistemi malign neoplazmý";;;;;;;"3";;;
"C47.0";"Periferik sinirlerin malign neoplazmý, baþ, yüz ve boyunda";;;;;;;"4";;;
"C47.1";"Üst ekstremite periferik sinirleri malign neoplazmý, omuz dahil";;;;;;;"4";;;
"C47.2";"Alt ekstremite periferik sinirleri malign neoplazmý, kalça dahil";;;;;;;"4";;;
"C47.3";"Toraks periferik sinirleri malign neoplazmý";;;;;;;"4";;;
"C47.4";"Karnýn periferik sinirleri malign neoplazmý";;;;;;;"4";;;
"C47.5";"Pelvis periferik sinirleri malign neoplazmý";;;;;;;"4";;;
"C47.6";"Gövde periferik sinirleri malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C47.8";"Periferik sinirlerin ve otonom sinir sistemi overlapping lezyonu";;;;;;;"4";;;
"C47.9";"Periferik sinirler ve otonom sinir sistemi malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C48";"Retroperiton ve periton malign neoplazmlarý";;;;;;;"3";;;
"C48.0";"Retroperiton malign neoplazmý";;;;;;;"4";;;
"C48.1";"Peritonun tanýmlanmýþ kýsýmlarý malign neoplazmý";;;;;;;"4";;;
"C48.2";"Periton malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C48.8";"Retroperiton ve periton overlapping lezyonlarý";;;;;;;"4";;;
"C49";"Bað dokusu ve yumuþak doku diðer malign neoplazmý";;;;;;;"3";;;
"C49.0";"Baþ, yüz ve boyun bað ve yumuþak dokusu";;;;;;;"4";;;
"C49.1";"Üst ekstremite bað ve yumuþak dokusu malign neoplazmý, omuz dahil";;;;;;;"4";;;
"C49.2";"Alt ekstremite bað ve yumuþak dokusu malign neoplazmý, kalça dahil";;;;;;;"4";;;
"C49.3";"Toraks bað ve yumuþak dokusu malign neoplazmý";;;;;;;"4";;;
"C49.4";"Karýn bað ve yumuþak dokusu malign neoplazmý";;;;;;;"4";;;
"C49.5";"Pelvis bað ve yumuþak dokusu malign neoplazmý";;;;;;;"4";;;
"C49.6";"Gövde bað ve yumuþak dokusu, tanýmlanmamýþ";;;;;;;"4";;;
"C49.8";"Bað dokusu ve yumuþak doku overlapping lezyonu";;;;;;;"4";;;
"C49.9";"Bað ve yumuþak doku, tanýmlanmamýþ";;;;;;;"4";;;
"C50";"Meme malign neoplazmý";;;;;;;"3";;;
"C50.0";"Meme ucu ve areola malign neoplazmý";;;;;;;"4";;;
"C50.1";"Meme merkezi kýsmý malign neoplazmý";;;;;;;"4";;;
"C50.2";"Meme üst iç kadraný malign neoplazmý";;;;;;;"4";;;
"C50.3";"Meme alt iç kadraný malign neoplazmý";;;;;;;"4";;;
"C50.4";"Meme üst dýþ kadraný malign neoplazmý";;;;;;;"4";;;
"C50.5";"Meme alt dýþ kadraný malign neoplazmý";;;;;;;"4";;;
"C50.6";"Meme aksiller kuyruðu malign neoplazmý";;;;;;;"4";;;
"C50.8";"Meme overlapping lezyonu";;;;;;;"4";;;
"C50.9";"Meme malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C51";"Vulva malign neoplazmý";;;;;;;"3";;;
"C51.0";"Labium majus malign neoplazmý";;;;;;;"4";;;
"C51.1";"Labium minüs malign neoplazmý";;;;;;;"4";;;
"C51.2";"Klitoris malign neoplazmý";;;;;;;"4";;;
"C51.8";"Vulva overlapping lezyonu";;;;;;;"4";;;
"C51.9";"Vulva malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C52";"Vajina malign neoplazmý";;;;;;;"3";;;
"C53";"Serviks uteri malign neoplazmý";;;;;;;"3";;;
"C53.0";"Endoserviks malign neoplazmý";;;;;;;"4";;;
"C53.1";"Ekzoserviks malign neoplazmý";;;;;;;"4";;;
"C53.8";"Serviks uteri overlapping lezyonu";;;;;;;"4";;;
"C53.9";"Serviks uteri malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C54";"Korpus uteri malign neoplazmý";;;;;;;"3";;;
"C54.0";"Ýstmus uteri malign neoplazmý";;;;;;;"4";;;
"C54.1";"Endometrium malign neoplazmý";;;;;;;"4";;;
"C54.2";"Miyometrium malign neoplazmý";;;;;;;"4";;;
"C54.3";"Fundus uteri malign neoplazmý";;;;;;;"4";;;
"C54.8";"Korpus uteri overlapping lezyonu";;;;;;;"4";;;
"C54.9";"Korpus uteri malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C55";"Uterus malign neoplazmý, tanýmlanmamýþ kýsým";;;;;;;"3";;;
"C56";"Over malign neoplazmý";;;;;;;"3";;;
"C57";"Kadýn genital organlarý malign neoplazmý, diðer ve tanýmlanmamýþ";;;;;;;"3";;;
"C57.0";"Fallop tüpü malign neoplazmý";;;;;;;"4";;;
"C57.1";"Geniþ ligament malign neoplazmý";;;;;;;"4";;;
"C57.2";"Yuvarlak ligament malign neoplazmý";;;;;;;"4";;;
"C57.3";"Parametrium malign neoplazmý";;;;;;;"4";;;
"C57.4";"Uterus adneksleri malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C57.7";"Kadýn genital organlarý malign neoplazmý, diðer tanýmlanmýþ";;;;;;;"4";;;
"C57.8";"Kadýn genital organlarýnýn overlapping lezyonu";;;;;;;"4";;;
"C57.9";"Kadýn genital organý malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C58";"Plasenta malign neoplazmý";;;;;;;"3";;;
"C60";"Penis malign neoplazmý";;;;;;;"3";;;
"C60.0";"Sünnet derisi malign neoplazmý";;;;;;;"4";;;
"C60.1";"Glans penis malign neoplazmý";;;;;;;"4";;;
"C60.2";"Penis gövdesi malign neoplazmý";;;;;;;"4";;;
"C60.8";"Penis overlapping lezyonu";;;;;;;"4";;;
"C60.9";"Penis malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C61";"Prostat malign neoplazmý";;;;;;;"3";;;
"C62";"Testis malign neoplazmý";;;;;;;"3";;;
"C62.0";"Ýnmemiþ testis malign neoplazmý";;;;;;;"4";;;
"C62.1";"Ýnmiþ testis malign neoplazmý";;;;;;;"4";;;
"C62.9";"Testis malign neoplazmý, tanýmlanmamýþ";;;;;;;"4";;;
"C63";"Erkek genital organlarýnýn malign neoplazmý, diðer ve tanýmlanmamýþ";;;;;;;"3";;;
"C63.0";"Epididimis malign neoplazmý";;;;;;;"4";;;
"C63.1";"Spermatik kord malign neoplazmý";;;;;;;"4";;;
"C63.2";"Skrotum malign neoplazmý";;;;;;;"4";;;
