"289";"ALTRI INTERVENTI SU TONSILLE E ADENOIDI";;;;;"3";
"2891";"RIMOZIONE DI CORPO ESTRANEO DA TONSILLE E ADENOIDI MEDIANTE INCISIONE";;;;;"4";
"2892";"ASPORTAZIONE DI LESIONE DI TONSILLE E ADENOIDI";;;;;"4";
"2899";"ALTRI INTERVENTI SU TONSILLE E ADENOIDI";;;;;"4";
"290";"FARINGOTOMIA";;;;;"4";
"291";"PROCEDURE DIAGNOSTICHE SUL FARINGE";;;;;"3";
"2911";"FARINGOSCOPIA";;;;;"4";
"2912";"BIOPSIA FARINGEA";;;;;"4";
"2919";"ALTRE PROCEDURE DIAGNOSTICHE SUL FARINGE";;;;;"4";
"292";"ASPORTAZIONE DI CISTI O VESTIGIA DELLA FESSURA BRANCHIALE";;;;;"4";
"293";"ASPORTAZIONE O DEMOLIZIONE DI LESIONE O TESSUTO DEL FARINGE";;;;;"3";
"2931";"MIOTOMIA CRICOFARINGEA";;;;;"4";
"2932";"DIVERTIVULECTOMIA FARINGEA";;;;;"4";
"2933";"FARINGECTOMIA (PARZIALE)";;;;;"4";
"2939";"ASPORTAZIONE O DEMOLIZIONE DI LESIONE O TESSUTO DEL FARINGE";;;;;"4";
"294";"INTERVENTO DI PLASTICA SUL FARINGE";;;;;"4";
"295";"ALTRA RIPARAZIONE DEL FARINGE";;;;;"3";
"2951";"SUTURA DI LACERAZIONE DEL FARINGE";;;;;"4";
"2952";"CHIUSURA DI FISTOLA DELLA FESSURA BRANCHIALE";;;;;"4";
"2953";"CHIUSURA DI ALTRA FISTOLA DEL FARINGE";;;;;"4";
"2954";"LISI DI ADERENZE FARINGEE";;;;;"4";
"2959";"ALTRA RIPARAZIONE DEL FARINGE";;;;;"4";
"299";"ALTRI INTERVENTI SUL FARINGE";;;;;"3";
"2991";"DILATAZIONE DEL FARINGE";;;;;"4";
"2992";"SEZIONE DEL NERVO GLOSSOFARINGEO";;;;;"4";
"2999";"ALTRI INTERVENTI SUL FARINGE";;;;;"4";
"300";"ASPORTAZIONE O DEMOLIZIONE DI LESIONI O TESSUTI LARINGEI";;;;;"3";
"3001";"MARSUPIALIZZAZIONE DI CISTI LARINGEA";;;;;"4";
"3009";"ALTRA ASPORTAZIONE O DEMOLIZIONE DI LESIONE O TESSUTO DELLA LARINGE";;;;;"4";
"301";"EMILARINGECTOMIA";;;;;"4";
"302";"ALTRA LARINGECTOMIA PARZIALE";;;;;"3";
"3021";"EPIGLOTTIDECTOMIA";;;;;"4";
"3022";"CORDECTOMIA";;;;;"4";
"3029";"ALTRA LARINGECTOMIA PARZIALE";;;;;"4";
"303";"LARINGECTOMIA COMPLETA";;;;;"4";
"304";"LARINGECTOMIA RADICALE";;;;;"4";
"310";"INIEZIONE DELLA LARINGE INIEZIONE DI MATERIALE INERTE NELLA LARINGE O NELLE CORDE VOCALI";;;;;"4";
"311";"TRACHEOSTOMIA TEMPORANEA";;;;;"4";
"312";"TRACHEOSTOMIA PERMANENTE";;;;;"3";
"3121";"TRACHEOSTOMIA MEDIASTINICA";;;;;"4";
"3129";"ALTRA TRACHEOSTOMIA PERMANENTE";;;;;"4";
"313";"ALTRA INCISIONE DI LARINGE O TRACHEA";;;;;"4";
"314";"PROCEDURE DIAGNOSTICHE SU LARINGE E TRACHEA";;;;;"3";
"3141";"TRACHEOSCOPIA ATTRAVERSO STOMA ARTIFICIALE";;;;;"4";
"3142";"LARINGOSCOPIA E ALTRA TRACHEOSCOPIA";;;;;"4";
"3143";"BIOPSIA (ENDOSCOPICA) DELLA LARINGE";;;;;"4";
"3144";"BIOPSIA CHIUSA (ENDOSCOPICA) DELLA TRACHEA";;;;;"4";
"3145";"BIOPSIA A CIELO APERTO DELLA LARINGE O TRACHEA";;;;;"4";
"3148";"ALTRA PROCEDURA DIAGNOSTICA SULLA LARINGE";;;;;"4";
"3149";"ALTRE PROCEDURE DIAGNOSTICHE SULLA TRACHEA";;;;;"4";
"315";"ASPORTAZIONE O DEMOLIZIONE LOCALE DI LESIONE O TESSUTO DELLA TRACHEA";;;;;"4";
"316";"RIPARAZIONE DELLA LARINGE";;;;;"3";
"3161";"SUTURA DI LACERAZIONE DELLA LARINGE";;;;;"4";
"3162";"CHIUSURA DI FISTOLA DELLA LARINGE";;;;;"4";
"3163";"REVISIONE DI LARINGOSTOMIA";;;;;"4";
"3164";"RIPARAZIONE DI FRATTURA DELLA LARINGE";;;;;"4";
"3169";"ALTRA RIPARAZIONE DELLA LARINGE";;;;;"4";
"317";"INTERVENTI DI RIPARAZIONE E DI PLASTICA SULLA TRACHEA";;;;;"3";
"3171";"SUTURA DI LACERAZIONE DELLA TRACHEA";;;;;"4";
"3172";"CHIUSURA DI FISTOLA ESTERNA DELLA TRACHEA";;;;;"4";
"3173";"CHIUSURA DI ALTRA FISTOLA DELLA TRACHEA";;;;;"4";
"3174";"REVISIONE DELLA TRACHEOSTOMIA";;;;;"4";
"3175";"RICOSTRUZIONE DELLA TRACHEA E COSTRUZIONE DI LARINGE ARTIFICIALE";;;;;"4";
"3179";"ALTRI INTERVENTI DI RIPARAZIONE E DI PLASTICA SULLA TRACHEA";;;;;"4";
"319";"ALTRI INTERVENTI SU LARINGE E TRACHEA";;;;;"3";
"3191";"RESEZIONE DEL NERVO LARINGEO";;;;;"4";
"3192";"LISI DI ADERENZE DELLA TRACHEA O DELLA LARINGE";;;;;"4";
"3193";"SOSTITUZIONE DI STENT LARINGEO O TRACHEALE";;;;;"4";
"3194";"INIEZIONE DI SOSTANZE TERAPEUTICHE AD AZIONE LOCALE NELLA TRACHEA";;;;;"4";
"3195";"FISTOLIZZAZIONE TRACHEOESOFAGEA";;;;;"4";
"3198";"ALTRI INTERVENTI SULLA LARINGE";;;;;"4";
"3199";"ALTRI INTERVENTI SULLA TRACHEA";;;;;"4";
"320";"ASPORTAZIONE O DEMOLIZIONE LOCALE DI LESIONE O TESSUTO DEI BRONCHI";;;;;"3";
"3201";"ASPORTAZIONE O DEMOLIZIONE ENDOSCOPICA DI LESIONE O TESSUTO DEI BRONCHI";;;;;"4";
"3209";"ALTRA ASPORTAZIONE O DEMOLIZIONE LOCALE DI LESIONE O TESSUTO DEI BRONCHI";;;;;"4";
"321";"ALTRA ASPORTAZIONE DEI BRONCHI";;;;;"4";
"322";"ASPORTAZIONE O DEMOLIZIONE LOCALE DI LESIONE O TESSUTO DEL POLMONE";;;;;"3";
"3221";"PLICATURA DI BOLLE ENFISEMATOSE";;;;;"4";
"3222";"RIDUZIONE CHIRURGICA DEL VOLUME POLMONARE";;;;;"4";
"3228";"ASPORTAZIONE O DEMOLIZIONE ENDOSCOPICA DI LESIONE";;;;;"4";
"3229";"ALTRA ASPORTAZIONE O DEMOLIZIONE LOCALE DI LESIONE O TESSUTO DEL POLMONE";;;;;"4";
"323";"RESEZIONE SEGMENTALE DEL POLMONE";;;;;"4";
"324";"LOBECTOMIA DEL POLMONE";;;;;"4";
"325";"PNEUMONECTOMIA COMPLETA";;;;;"4";
"326";"DISSEZIONE RADICALE DELLE STRUTTURE TORACICHE";;;;;"4";
"329";"ALTRA ASPORTAZIONE DEL POLMONE";;;;;"4";
"330";"INCISIONE DEI BRONCHI";;;;;"4";
"331";"INCISIONE DEL POLMONE";;;;;"4";
"332";"PROCEDURE DIAGNOSTICHE SUL POLMONE E SUI BRONCHI";;;;;"3";
"3321";"BRONCOSCOPIA ATTRAVERSO STOMA ARTIFICIALE";;;;;"4";
"3322";"BRONCOSCOPIA CON FIBRE OTTICHE";;;;;"4";
"3323";"ALTRA BRONCOSCOPIA";;;;;"4";
"3324";"BIOPSIA BRONCHIALE (ENDOSCOPICA)";;;;;"4";
"3325";"BIOPSIA A CIELO APERTO DEI BRONCHI";;;;;"4";
"3326";"BIOPSIA CHIUSA (PERCUTANEA) (AGOBIOPSIA) DEL POLMONE";;;;;"4";
"3327";"BIOPSIA ENDOSCOPICA DEL POLMONE";;;;;"4";
"3328";"BIOPSIA A CIELO APERTO DEL POLMONE";;;;;"4";
"3329";"ALTRE PROCEDURE DIAGNOSTICHE SUL POLMONE";;;;;"4";
"333";"COLLASSAMENTO CHIRURGICO DEL POLMONE";;;;;"3";
"3331";"DISTRUZIONE DEL NERVO FRENICO PER COLLASSAMENTO DEL POLMONE";;;;;"4";
"3332";"PNEUMOTORACE ARTIFICIALE PER COLLASSAMENTO DEL POLMONE";;;;;"4";
"3333";"PNEUMOPERITONEO PER COLLASSO DEL POLMONE";;;;;"4";
"3334";"TORACOPLASTICA";;;;;"4";
"3339";"ALTRO COLLASSAMENTO CHIRURGICO DEL POLMONE";;;;;"4";
"334";"INTERVENTI DI RIPARAZIONE E DI PLASTICA SUL POLMONE E SUI BRONCHI";;;;;"3";
"3341";"SUTURA DI LACERAZIONE BRONCHIALE";;;;;"4";
"3342";"CHIUSURA DI FISTOLA BRONCHIALE";;;;;"4";
"3343";"CHIUSURA DI LACERAZIONE DEL POLMONE";;;;;"4";
"3348";"ALTRI INTERVENTI DI RIPARAZIONE E PLASTICA SUI BRONCHI";;;;;"4";
"3349";"ALTRI INTERVENTI DI RIPARAZIONE E PLASTICA SUL POLMONE";;;;;"4";
"335";"TRAPIANTO DEL POLMONE";;;;;"3";
"3350";"TRAPIANTO DEL POLMONE SAI";;;;;"4";
"3351";"TRAPIANTO UNILATERALE DEL POLMONE";;;;;"4";
"3352";"TRAPIANTO BILATERALE DEL POLMONE";;;;;"4";
"336";"TRAPIANTO COMBINATO CUORE POLMONE";;;;;"4";
"339";"ALTRI INTERVENTI SUL POLMONE E SUI BRONCHI";;;;;"3";
"3391";"DILATAZIONE BRONCHIALE";;;;;"4";
"3392";"SUTURA DI BRONCO";;;;;"4";
"3393";"PUNTURA DEL POLMONE";;;;;"4";
"3398";"ALTRI INTERVENTI SUI BRONCHI";;;;;"4";
"3399";"ALTRI INTERVENTI SUL POLMONE";;;;;"4";
"340";"INCISIONE DELLA PARETE TORACICA E DELLA PLEURA";;;;;"3";
"3401";"INCISIONE DELLA PARETE TORACICA";;;;;"4";
"3402";"TORACOTOMIA ESPLORATIVA";;;;;"4";
"3403";"RIAPERTURA DELLA SEDE DI TORACOTOMIA RECENTE";;;;;"4";
"3404";"INSERZIONE DI DRENAGGIO INTERCOSTALE";;;;;"4";
"3405";"CREAZIONE DI ANASTOMOSI PLEUROPERITONEALE";;;;;"4";
"3409";"ALTRA INCISIONE DELLA PLEURA";;;;;"4";
"341";"INCISIONE DEL MEDIASTINO";;;;;"4";
"342";"PROCEDURE DIAGNOSTICHE SU PARETE TORACICA, PLEURA, MEDIASTINO E DIAFRAMMA";;;;;"3";
"3421";"TORACOSCOPIA TRANSPLEURICA";;;;;"4";
"3422";"MEDIASTINOSCOPIA";;;;;"4";
"3423";"BIOPSIA DELLA PARETE TORACICA";;;;;"4";
"3424";"BIOPSIA DELLA PLEURA";;;;;"4";
"3425";"BIOPSIA (PERCUTANEA) (AGOBIOPSIA) DEL MEDIASTINO";;;;;"4";
"3426";"BIOPSIA MEDIASTINICA A CIELO APERTO";;;;;"4";
"3427";"BIOPSIA DEL DIAFRAMMA";;;;;"4";
"3428";"ALTRA PROCEDURA DIAGNOSTICA SUL TORACE, PLEURA E DIAFRAMMA";;;;;"4";
"3429";"ALTRE PROCEDURE DIAGNOSTICHE SUL MEDIASTINO";;;;;"4";
"343";"ASPORTAZIONE O DEMOLIZIONE DI LESIONE O TESSUTO DEL MEDIASTINO";;;;;"4";
"344";"ASPORTAZIONE O DEMOLIZIONE DI LESIONE DELLA PARETE TORACICA";;;;;"4";
"345";"PLEURECTOMIA";;;;;"3";
"3451";"DECORTICAZIONE DEL POLMONE";;;;;"4";
"3459";"ALTRA ASPORTAZIONE DELLA PLEURA";;;;;"4";
"346";"SCARIFICAZIONE DELLA PLEURA";;;;;"4";
"347";"RIPARAZIONE DELLA PARETE TORACICA";;;;;"3";
"3471";"SUTURA DI LACERAZIONE DELLA PARETE TORACICA";;;;;"4";
"3472";"CHIUSURA DI TORACOSTOMIA";;;;;"4";
"3473";"CHIUSURA DI ALTRA FISTOLA DEL TORACE";;;;;"4";
"3474";"RIPARAZIONE DI DEFORMITA' DEL TORACE";;;;;"4";
"3479";"ALTRA RIPARAZIONE DELLA PARETE TORACICA";;;;;"4";
"348";"INTERVENTI SUL DIAFRAMMA";;;;;"3";
"3481";"ASPORTAZIONE DI LESIONE O TESSUTO DEL DIAFRAMMA";;;;;"4";
"3482";"SUTURA DI LACERAZIONE DEL DIAFRAMMA";;;;;"4";
"3483";"CHIUSURA DI FISTOLA DEL DIAFRAMMA";;;;;"4";
"3484";"ALTRA RIPARAZIONE DEL DIAFRAMMA";;;;;"4";
"3485";"IMPIANTO DI PACE-MAKER NEL DIAFRAMMA";;;;;"4";
"3489";"ALTRI INTERVENTI SUL DIAFRAMMA";;;;;"4";
"349";"ALTRI INTERVENTI SUL TORACE";;;;;"3";
"3491";"TORACENTESI";;;;;"4";
"3492";"INIEZIONE NELLA CAVITA' TORACICA";;;;;"4";
"3493";"RIPARAZIONE DELLA PLEURA";;;;;"4";
"3499";"ALTRI INTERVENTI SUL TORACE";;;;;"4";
"350";"VALVULOTOMIA A CUORE CHIUSO";;;;;"3";
"3500";"VALVULOTOMIA A CUORE CHIUSO, VALVOLA NON SPECIFICATA";;;;;"4";
"3501";"VALVULOTOMIA A CUORE CHIUSO, VALVOLA AORTICA";;;;;"4";
"3502";"VALVULOTOMIA A CUORE CHIUSO, VALVOLA MITRALE";;;;;"4";
"3503";"VALVULOTOMIA A CUORE CHIUSO, VALVOLA POLMONARE";;;;;"4";
"3504";"VALVULOTOMIA A CUORE CHIUSO, VALVOLA TRICUSPIDE";;;;;"4";
"351";"VALVULOPLASTICA A CUORE APERTO SENZA SOSTITUZIONE";;;;;"3";
"3510";"VALVULOPLASTICA A CUORE APERTO SENZA SOSTITUZIONE, VALVOLA NON SPECIFICATA";;;;;"4";
"3511";"VALVULOPLASTICA A CUORE APERTO DELLA VALVOLA AORTICA SENZA SOSTITUZIONE";;;;;"4";
"3512";"VALVULOPLASTICA A CUORE APERTO DELLA VALVOLA MITRALE SENZA SOSTITUZIONE";;;;;"4";
"3513";"VALVULOPLASTICA A CUORE APERTO DELLA VALVOLA POLMONARE SENZA SOSTITUZIONE";;;;;"4";
"3514";"VALVULOPLASTICA A CUORE APERTO DELLA VALVOLA TRICUSPIDE SENZA SOSTITUZIONE";;;;;"4";
"352";"SOSTITUZIONE DI VALVOLA CARDIACA";;;;;"3";
"3520";"SOSTITUZIONE DI VALVOLA CARDIACA NON SPECIFICATA";;;;;"4";
"3521";"SOSTITUZIONE DELLA VALVOLA AORTICA CON BIOPROTESI";;;;;"4";
"3522";"ALTRA SOSTITUZIONE DI VALVOLA AORTICA CON PROTESI";;;;;"4";
"3523";"SOSTITUZIONE DELLA VALVOLA MITRALE CON BIOPROTESI";;;;;"4";
"3524";"ALTRA SOSTITUZIONE DI VALVOLA MITRALE CON PROTESI";;;;;"4";
"3525";"SOSTITUZIONE DI VALVOLA POLMONARE CON BIOPROTESI";;;;;"4";
"3526";"ALTRA SOSTITUZIONE DI VALVOLA POLMONARE CON PROTESI";;;;;"4";
"3527";"SOSTITUZIONE DI VALVOLA TRICUSPIDE CON BIOPROTESI";;;;;"4";
"3528";"ALTRA SOSTITUZIONE DI VALVOLA TRICUSPIDE CON PROTESI";;;;;"4";
"353";"INTERVENTI SU STRUTTURE ADIACENTI LE VALVOLE CARDIACHE";;;;;"3";
"3531";"INTERVENTI SUL MUSCOLO PAPILLARE";;;;;"4";
"3532";"INTERVENTI SULLE CORDE TENDINEE";;;;;"4";
"3533";"ANNULOPLASTICA";;;;;"4";
"3534";"INFUNDIBULECTOMIA";;;;;"4";
"3535";"INTERVENTI SULLE TRABECOLE CARNOSE DEL CUORE";;;;;"4";
"3539";"INTERVENTI SU ALTRE STRUTTURE ADIACENTI ALLE VALVOLE DEL CUORE";;;;;"4";
"354";"PRODUZIONE DI DIFETTO SETTALE NEL CUORE";;;;;"3";
"3541";"ALLARGAMENTO DI DIFETTO ESISTENTE DEL SETTO ATRIALE";;;;;"4";
"3542";"CREAZIONE DI DIFETTO SETTALE NEL CUORE";;;;;"4";
"355";"RIPARAZIONE CON PROTESI DEI SETTI INTERATRIALE E INTERVENTRICOLARE";;;;;"3";
"3550";"RIPARAZIONE DI DIFETTO SETTALE NON SPECIFICATO DEL CUORE CON PROTESI";;;;;"4";
"3551";"RIPARAZIONE DI DIFETTO DEL SETTO INTERATRIALE CON PROTESI, TECNICA APERTA";;;;;"4";
"3552";"RIPARAZIONE DI DIFETTO DEL SETTO INTERATRIALE CON SUTURA DIRETTA";;;;;"4";
"3553";"RIPARAZIONE CON PROTESI DI DIFETTO DEL SETTO INTERVENTRICOLARE";;;;;"4";
"3554";"RIPARAZIONE CON PROTESI DI DIFETTO DEI CUSCINETTI ENDOCARDICI";;;;;"4";
"356";"RIPARAZIONE DEI SETTI INTERATRIALE E INTERVENTRICOLARE CON INNESTO TISSUTALE (SINTETICO O BIOLOGICO)";;;;;"3";
"3560";"RIPARAZIONE DI DIFETTO IN SETTO NON SPECIFICATO DEL CUORE CON INNESTO TISSUTALE";;;;;"4";
"3561";"RIPARAZIONE DI DIFETTO DEL SETTO INTERATRIALE CON INNESTO TISSUTALE";;;;;"4";
"3562";"RIPARAZIONE DI DIFETTO DEL SETTO INTERVENTRICOLARE CON INNESTO TISSUTALE";;;;;"4";
"3563";"RIPARAZIONE DI DIFETTO DEI CUSCINETTI ENDOCARDICI CON INNESTO TISSUTALE";;;;;"4";
"357";"ALTRA E NON SPECIFICATA RIPARAZIONE DEI SETTI INTERATRIALE E INTERVENTRICOLARE";;;;;"3";
"3570";"ALTRA E NON SPECIFICATA RIPARAZIONE DI DIFETTO INTERSETTALE NON SPECIFICATO DEL CUORE";;;;;"4";
"3571";"ALTRA E NON SPECIFICATA RIPARAZIONE DI DIFETTO DEL SETTO INTERATRIALE";;;;;"4";
"3572";"ALTRA E NON SPECIFICATA RIPARAZIONE DI DIFETTO DEL SETTO INTERVENTRICOLARE";;;;;"4";
"3573";"ALTRA E NON SPECIFICATA RIPARAZIONE DI DIFETTO DEI CUSCINETTI ENDOCARDICI";;;;;"4";
"358";"CORREZIONE TOTALE DI ALCUNE ANOMALIE CARDIACHE CONGENITE";;;;;"3";
"3581";"CORREZIONE TOTALE DI TETRALOGIA DI FALLOT";;;;;"4";
"3582";"CORREZIONE TOTALE DI COMPLETA ANOMALIA DELLA CONNESSIONE VENOSA POLMONARE";;;;;"4";
"3583";"CORREZIONE TOTALE DEL TRONCO ARTERIOSO";;;;;"4";
"3584";"CORREZIONE TOTALE DI TRASPOSIZIONE DI GRANDE VASO NON CLASSIFICATO ALTROVE";;;;;"4";
"359";"ALTRI INTERVENTI SU VALVOLE E SETTI DEL CUORE";;;;;"3";
"3591";"TRASPOSIZIONE INTERATRIALE DEL RITORNO VENOSO";;;;;"4";
"3592";"CREAZIONE DI CONDOTTO FRA VENTRICOLO DESTRO E ARTERIA POLMONARE";;;;;"4";
"3593";"CREAZIONE DI CONDOTTO FRA IL VENTRICOLO SINISTRO E L'AORTA";;;;;"4";
"3594";"CREAZIONE DI CONDOTTO FRA ATRIO E ARTERIA POLMONARE";;;;;"4";
"3595";"REVISIONE DI PROCEDURE CORRETTIVE DEL CUORE";;;;;"4";
"3596";"VALVULOPLASTICA PERCUTANEA";;;;;"4";
"3598";"ALTRI INTERVENTI SUI SETTI DEL CUORE";;;;;"4";
"3599";"ALTRI INTERVENTI SULLE VALVOLE DEL CUORE";;;;;"4";
"360";"RIMOZIONE DI OSTRUZIONE DELL'ARTERIA CORONARICA ED INSERZIONE DI STENT";;;;;"3";
"3601";"ANGIOPLASTICA CORONARICA PERCUTANEA TRANSLUMINALE DI VASO SINGOLO (PTCA) O ATERECTOMIA CORONARICA SENZA MENZIONE DI AGEN";;;;;"4";
"3602";"ANGIOPLASTICA CORONARICA PERCUTANEA TRANSLUMINALE DI VASO SINGOLO (PTCA) O ARTERECTOMIA CORONARICA CON MENZIONE DI AGENT";;;;;"4";
"3603";"ANGIOPLASTICA DELL'ARTERIA CORONARICA A TORACE APERTO";;;;;"4";
"3604";"INFUSIONE TROMBOLITICA NELL'ARTERIA CORONARICA";;;;;"4";
"3605";"ANGIOPLASTICA CORONARICA PERCUTANEA TRANSLUMINALE SU VASO MULTIPLO (PTCA) O ATERECTOMIA CORONARICA ESEGUITA DURANTE LO S";;;;;"4";
"3606";"INSERZIONE DI STENT NON MEDICATO NELL'ARTERIA CORONARICA";;;;;"4";
"3607";"INTRODUZIONE DI STENT MEDICATO NELL'ARTERIA CORONARICA";;;;;"4";
"3609";"ALTRA RIMOZIONE DI OSTRUZIONE DELL'ARTERIA CORONARICA";;;;;"4";
"361";"BYPASS PER RIVASCOLARIZZAZIONE CARDIACA";;;;;"3";
"3610";"BYPASS AORTOCORONARICO PER RIVASCOLARIZZAZIONE CARDIACA, SAI";;;;;"4";
"3611";"BYPASS AORTOCORONARICO DI UNA ARTERIA CORONARICA";;;;;"4";
"3612";"BYPASS AORTOCORONARICO DI DUE ARTERIE CORONARICHE";;;;;"4";
"3613";"BYPASS AORTOCORONARICO DI TRE ARTERIE CORONARICHE";;;;;"4";
"3614";"BYPASS AORTOCORONARICO DI QUATTRO O PIU' ARTERIE CORONARICHE";;;;;"4";
"3615";"BYPASS SINGOLO MAMMARIA INTERNA-ARTERIA CORONARICA";;;;;"4";
"3616";"BYPASS DOPPIO MAMMARIA INTERNA-ARTERIA CORONARICA";;;;;"4";
"3617";"BYPASS DELL'ARTERIA CORONARIA ADDOMINALE";;;;;"4";
"3619";"ALTRO BYPASS PER RIVASCOLARIZZAZIONE CARDIACA";;;;;"4";
"362";"RIVASCOLARIZZAZIONE CARDIACA MEDIANTE INNESTO ARTERIOSO";;;;;"4";
"363";"ALTRA RIVASCOLARIZZAZIONE CARDIACA";;;;;"3";
"3631";"Rivascolarizzazione transmiocardica a torace aperto";;;;;"4";
"3632";"Altra rivascolarizzazione transmiocardica";;;;;"4";
"3639";"Altra rivascolarizzazione cardiaca";;;;;"4";
"369";"ALTRI INTERVENTI SUI VASI DEL CUORE";;;;;"3";
"3691";"RIPARAZIONE DI ANEURISMA DEI VASI CORONARICI";;;;;"4";
"3699";"ALTRI INTERVENTI SUI VASI DEL CUORE";;;;;"4";
"370";"PERICARDIOCENTESI";;;;;"4";
"371";"CARDIOTOMIA E PERICARDIOTOMIA";;;;;"3";
"3710";"INCISIONE CARDIACA SAI";;;;;"4";
"3711";"CARDIOTOMIA";;;;;"4";
"3712";"PERICARDIOTOMIA";;;;;"4";
"372";"PROCEDURE DIAGNOSTICHE SUL CUORE E SUL PERICARDIO";;;;;"3";
"3721";"CATETERISMO CARDIACO DEL CUORE DESTRO";;;;;"4";
"3722";"CATETERISMO CARDIACO DEL CUORE SINISTRO";;;;;"4";
"3723";"CATETERISMO CARDIACO COMBINATO DEL CUORE DESTRO E SINISTRO";;;;;"4";
"3724";"BIOPSIA DEL PERICARDIO";;;;;"4";
"3725";"BIOPSIA DEL CUORE";;;;;"4";
"3726";"STIMOLAZIONE CARDIACA ELETTROFISIOLOGICA E STUDI DI REGISTRAZIONE";;;;;"4";
"3727";"MAPPATURA DEL CUORE";;;;;"4";
"3728";"Ecocardiografia intracardiaca";;;;;"4";
"3729";"ALTRE PROCEDURE DIAGNOSTICHE SU CUORE E PERICARDIO";;;;;"4";
"373";"PERICARDIECTOMIA ED ESCISSIONE DI LESIONE DEL CUORE";;;;;"3";
"3731";"PERICARDIECTOMIA";;;;;"4";
"3732";"ASPORTAZIONE DI ANEURISMA DEL CUORE";;;;;"4";
"3733";"ASPORTAZIONE O DISTRUZIONE DI ALTRA LESIONE O TESSUTO DEL CUORE";;;;;"4";
"3734";"ASPORTAZIONE MEDIANTE CATETERE DI LESIONE O TESSUTO DEL CUORE";;;;;"4";
"3735";"Asportazione parziale di ventricolo";;;;;"4";
"374";"RIPARAZIONE DEL CUORE E PERICARDIO";;;;;"4";
"375";"TRAPIANTO DI CUORE";;;;;"4";
"376";"IMPIANTO DI SISTEMI DI CIRCOLAZIONE ASSISTITA";;;;;"3";
"3761";"IMPIANTO DI CONTROPULSATORE AORTICO";;;;;"4";
"3762";"IMPIANTO DI ALTRI SISTEMI DI CIRCOLAZIONE ASSISTITA";;;;;"4";
"3763";"SOSTITUZIONE E RIPARAZIONE DI SISTEMI DI CIRCOLAZIONE ASSISTITA";;;;;"4";
"3764";"RIMOZIONE DI SISTEMI DI CIRCOLAZIONE ASSISTITA";;;;;"4";
"3765";"IMPIANTO DI UN SISTEMA DI CIRCOLAZIONE ASSISTITA, ESTERNO, PULSATILE";;;;;"4";
"3766";"IMPIANTO DI UN SISTEMA DI CIRCOLAZIONE ASSISTITA, IMPIANTABILE, PULSATILE";;;;;"4";
"3767";"Impianto di sistema di cardiomiostimolazione";;;;;"4";
"377";"INSERZIONE, REVISIONE, SOSTITUZIONE, RIMOZIONE DI ELETTRODO DI PACE-MAKER; INSERZIONE DI SISTEMA DI PACE-MAKER TEMPORANE";;;;;"3";
"3770";"INSERZIONE INIZIALE DI ELETTRODO NON ALTRIMENTI SPECIFICATO";;;;;"4";
"3771";"INSERZIONE INIZIALE DI ELETTRODO TRANSVENOSO NEL VENTRICOLO";;;;;"4";
"3772";"INSERZIONE INIZIALE DI ELETTRODI TRANSVENOSI NELL'ATRIO E NEL VENTRICOLO";;;;;"4";
"3773";"INSERZIONE INIZIALE DI ELETTRODO TRANSVENOSO NELL'ATRIO";;;;;"4";
"3774";"INSERZIONE O RIPOSIZIONAMENTO DI ELETTRODO EPICARDICO NELL'EPICARDIO";;;;;"4";
"3775";"REVISIONE DI ELETTRODO";;;;;"4";
"3776";"RIPOSIZIONAMENTO DI ELETTRODO TRANSVENOSO ATRIALE E/O VENTRICOLARE";;;;;"4";
"3777";"RIMOZIONE DI ELETTRODO SENZA RIPOSIZIONAMENTO";;;;;"4";
"3778";"INSERZIONE DI PACE-MAKER TRANSVENOSO TEMPORANEO";;;;;"4";
"3779";"REVISIONE O RIPOSIZIONAMENTO DI TASCA DI PACE-MAKER";;;;;"4";
"378";"INSERZIONE, SOSTITUZIONE, REVISIONE E RIMOZIONE DI PACE-MAKER CARDIACO";;;;;"3";
"3780";"INSERZIONE DI PACE-MAKER PERMANENTE, INIZIALE O SOSTITUZIONE, TIPO DI STRUMENTO NON SPECIFICATO";;;;;"4";
"3781";"INSERZIONE INIZIALE DI APPARECCHIO A CAMERA SINGOLA, NON SPECIFICATO COME FREQUENZA DI RISPOSTA";;;;;"4";
"3782";"INSERZIONE INIZIALE DI APPARECCHIO A CAMERA SINGOLA, FREQUENZA DI RISPOSTA";;;;;"4";
"3783";"INSERZIONE INIZIALE DI APPARECCHIO A CAMERA DOPPIA, APPARECCHIO SEQUENZIALE ATRIO-VENTRICOLO";;;;;"4";
"3785";"SOSTITUZIONE DI UN EVENTUALE";;;;;"4";
"3786";"SOSTITUZIONE DI EVENTUALE PACE-MAKER CON APPARECCHIO A CAMERA SINGOLA, FREQUENZA DI RISPOSTA";;;;;"4";
"3787";"SOSTITUZIONE DI EVENTUALE APPARECCHIO DI PACE-MAKER CON CAMERA DOPPIA";;;;;"4";
"3789";"REVISIONE O RIMOZIONE DI";;;;;"4";
"379";"ALTRI INTERVENTI SUL CUORE E SUL PERICARDIO";;;;;"3";
"3791";"MASSAGGIO CARDIACO A TORACE APERTO";;;;;"4";
"3792";"INIEZIONE INTRACARDIACA DI SOSTANZE TERAPEUTICHE";;;;;"4";
"3793";"INIEZIONE DI SOSTANZE TERAPEUTICHE NEL PERICARDIO";;;;;"4";
