"K74.4";"KARACÝÐER HASTALIÐI, DÝÐER , ÝKÝNCÝL SAFRA SÝROZU";;;;;;;"4";;;
"K74.5";"KARACÝÐER HASTALIÐI, DÝÐER , SAFRA SÝROZU, TANIMLANMAMIÞ";;;;;;;"4";;;
"K74.6";"KARACÝÐER HASTALIÐI, DÝÐER , KARACÝÐERÝN DÝÐER VE TANIMLANMAMIÞ SÝROZU";;;;;;;"4";;;
"K75";"KARACÝÐER HASTALIÐI, DÝÐER , ENFLAMATUVAR DÝÐER KARACÝÐER HASTALIKLARI";;;;;;;"3";;;
"K75.0";"KARACÝÐER HASTALIÐI, DÝÐER , KARACÝÐER APSESÝ";;;;;;;"4";;;
"K75.1";"KARACÝÐER HASTALIÐI, DÝÐER , PORTAL VEN FÝLEBÝTÝ";;;;;;;"4";;;
"K75.2";"HEPATÝT , ÖZGÜL OLMAYAN REAKTÝF HEPATÝT";;;;;;;"4";;;
"K75.3";"HEPATÝT , GRANULOMATÖZ HEPATÝT, BAÞKA YERDE SINIFLANMAMIÞ";;;;;;;"4";;;
"K75.8";"KARACÝÐER HASTALIÐI, DÝÐER , ENFLAMATUVAR DÝÐER KARACÝÐER HASTALIKLARI, TANIMLANMIÞ";;;;;;;"4";;;
"K75.9";"KARACÝÐER HASTALIÐI, DÝÐER , ENFLAMATUVAR KARACÝÐER HASTALIÐI, TANIMLANMAMIÞ";;;;;;;"4";;;
"K76";"KARACÝÐER HASTALIÐI, DÝÐER , KARACÝÐERÝN DÝÐER HASTALIKLARI";;;;;;;"3";;;
"K76.0";"KARACÝÐER HASTALIÐI, DÝÐER , YAÐLI KARACÝÐER, BAÞKA YERDE SINIFLANMAMIÞ";;;;;;;"4";;;
"K76.1";"KARACÝÐER HASTALIÐI, DÝÐER , KARACÝÐERÝN KRONÝK PASÝF KONJESYONU";;;;;;;"4";;;
"K76.2";"KARACÝÐER HASTALIÐI, DÝÐER , KARACÝÐERÝN MERKEZÝ KANAMALI NEKROZU";;;;;;;"4";;;
"K76.3";"KARACÝÐER HASTALIÐI, DÝÐER , KARACÝÐER ENFARKTÜSÜ";;;;;;;"4";;;
"K76.4";"KARACÝÐER HASTALIÐI, DÝÐER , PELÝYOZ HEPATÝS";;;;;;;"4";;;
"K76.5";"KARACÝÐER HASTALIÐI, DÝÐER , KARACÝÐER VENO-OKLUZÝF HASTALIÐI";;;;;;;"4";;;
"K76.6";"KARACÝÐER HASTALIÐI, DÝÐER , PORTAL HÝPERTANSÝYON";;;;;;;"4";;;
"K76.7";"KARACÝÐER HASTALIÐI, DÝÐER , HEPATORENAL SENDROM";;;;;;;"4";;;
"K76.8";"KARACÝÐER HASTALIÐI, DÝÐER , KARACÝÐERÝN DÝÐER TANIMLANMIÞ HASTALIKLARI";;;;;;;"4";;;
"K76.9";"KARACÝÐER HASTALIÐI, DÝÐER , KARACÝÐER HASTALIÐI, TANIMLANMAMIÞ";;;;;;;"4";;;
"K77";"KARACÝÐER HASTALIÐI, DÝÐER , KARACÝÐER BOZUKLUKLARI, BAÞKA YERDE SINIFLANMIÞ HASTALIKLARDA";;;;;;;"3";;;
"K77.0";"KARACÝÐER HASTALIÐI, DÝÐER , KARACÝÐER BOZUKLUKLARI, BAÞKA YERDE SINIFLANMIÞ ENFEKSÝYON VE PARAZÝT HASTALIKLARINDA";;;;;;;"4";;;
"K77.8";"KARACÝÐER HASTALIÐI, DÝÐER , KARACÝÐER BOZUKLUKLARI, BAÞKA YERDE SINIFLANMIÞ HASTALIKLARDA";;;;;;;"4";;;
"K80";"SAFRA KANALI HASTALIÐI , SAFRA TAÞI";;;;;;;"3";;;
"K80.0";"SAFRA KANALI HASTALIÐI , SAFRA KESESÝ TAÞI, AKUT KOLESÝSTÝTLÝ";;;;;;;"4";;;
"K80.1";"SAFRA KANALI HASTALIÐI , SAFRA KESESÝ TAÞI, DÝÐER KOLESÝSTÝTLÝ";;;;;;;"4";;;
"K80.2";"SAFRA KANALI HASTALIÐI , SAFRA KESESÝ TAÞI, KOLESÝSTÝT OLMADAN";;;;;;;"4";;;
"K80.3";"SAFRA KANALI HASTALIÐI , SAFRA YOLU TAÞI, KOLANJÝTLÝ";;;;;;;"4";;;
"K80.4";"SAFRA KANALI HASTALIÐI , SAFRA YOLU TAÞI, KOLESÝSTÝTLÝ";;;;;;;"4";;;
"K80.5";"SAFRA KANALI HASTALIÐI , SAFRA YOLU TAÞI, KOLANJÝT VEYA KOLESÝSTÝT OLMADAN";;;;;;;"4";;;
"K80.8";"SAFRA KANALI HASTALIÐI , SAFRA TAÞLARI, DÝÐER";;;;;;;"4";;;
"K81";"SAFRA KANALI HASTALIÐI , KOLESÝSTÝT";;;;;;;"3";;;
"K81.0";"SAFRA KANALI HASTALIÐI , AKUT KOLESÝSTÝT";;;;;;;"4";;;
"K81.1";"SAFRA KANALI HASTALIÐI , KRONÝK KOLESÝSTÝT";;;;;;;"4";;;
"K81.8";"SAFRA KANALI HASTALIÐI , KOLESÝSTÝTLER, DÝÐER";;;;;;;"4";;;
"K81.9";"SAFRA KANALI HASTALIÐI , KOLESÝSTÝT, TANIMLANMAMIÞ";;;;;;;"4";;;
"K82";"SAFRA KANALI HASTALIÐI , SAFRA KESESÝNÝN DÝÐER HASTALIKLARI";;;;;;;"3";;;
"K82.0";"SAFRA KANALI HASTALIÐI , SAFRA KESESÝ TIKANMASI";;;;;;;"4";;;
"K82.1";"SAFRA KANALI HASTALIÐI , SAFRA KESESÝ HÝDROPSU";;;;;;;"4";;;
"K82.2";"SAFRA KANALI HASTALIÐI , SAFRA KESESÝ DELÝNMESÝ";;;;;;;"4";;;
"K82.3";"SAFRA KANALI HASTALIÐI , SAFRA KESESÝ FÝSTÜLÜ";;;;;;;"4";;;
"K82.4";"SAFRA KANALI HASTALIÐI , SAFRA KESESÝ KOLESTEROLOZU";;;;;;;"4";;;
"K82.8";"SAFRA KANALI HASTALIÐI , SAFRA KESESÝNÝN DÝÐER TANIMLANMIÞ HASTALIKLARI";;;;;;;"4";;;
"K82.9";"SAFRA KANALI HASTALIÐI , SAFRA KESESÝ HASTALIÐI, TANIMLANMAMIÞ";;;;;;;"4";;;
"K83";"SAFRA KANALI HASTALIÐI , SAFRA YOLUNUN DÝÐER HASTALIKLARI";;;;;;;"3";;;
"K83.0";"SAFRA KANALI HASTALIÐI , KOLANJÝT";;;;;;;"4";;;
"K83.1";"SAFRA KANALI HASTALIÐI , SAFRA YOLU TIKANMASI";;;;;;;"4";;;
"K83.2";"SAFRA KANALI HASTALIÐI , SAFRA YOLU DELÝNMESÝ";;;;;;;"4";;;
"K83.3";"SAFRA KANALI HASTALIÐI , SAFRA YOLU FÝSTÜLÜ";;;;;;;"4";;;
"K83.4";"SAFRA KANALI HASTALIÐI , ODDÝ SÝFÝNKTER DAMAR BÜZÜÞMESÝ";;;;;;;"4";;;
"K83.5";"SAFRA KANALI HASTALIÐI , SAFRA KÝSTÝ";;;;;;;"4";;;
"K83.8";"SAFRA KANALI HASTALIÐI , SAFRA YOLUNUN DÝÐER TANIMLANMIÞ HASTALIKLARI";;;;;;;"4";;;
"K83.9";"SAFRA KANALI HASTALIÐI , SAFRA YOLU HASTALIÐI, TANIMLANMAMIÞ";;;;;;;"4";;;
"K85";"PANKREAS HASTALIKLARI (DÝYABET HARÝÇ) , AKUT PANKREATÝT";;;;;;;"3";;;
"K86";"PANKREAS HASTALIKLARI (DÝYABET HARÝÇ) , PANKREASIN DÝÐER HASTALIKLARI";;;;;;;"3";;;
"K86.0";"PANKREAS HASTALIKLARI (DÝYABET HARÝÇ) , KRONÝK PANKREATÝT, ALKOLE BAÐLI";;;;;;;"4";;;
"K86.1";"PANKREAS HASTALIKLARI (DÝYABET HARÝÇ) , KRONÝK PANKREATÝTLER, DÝÐER";;;;;;;"4";;;
"K86.2";"PANKREAS HASTALIKLARI (DÝYABET HARÝÇ) , PANKREAS KÝSTÝ";;;;;;;"4";;;
"K86.3";"PANKREAS HASTALIKLARI (DÝYABET HARÝÇ) , PANKREAS YALANCI KÝSTÝ";;;;;;;"4";;;
"K86.8";"PANKREAS HASTALIKLARI (DÝYABET HARÝÇ) , PANKREASIN DÝÐER TANIMLANMAMIÞ HASTALIKLARI";;;;;;;"4";;;
"K86.9";"PANKREAS HASTALIKLARI (DÝYABET HARÝÇ) , PANKREAS HASTALIÐI, TANIMLANMAMIÞ";;;;;;;"4";;;
"K87";"SAFRA KANALI HASTALIÐI , SAFRA KESESÝ, SAFRA YOLU VE PANKREAS BOZUKLUKLARI, BAÞKA YERDE SINIFLANMIÞ HASTALIKLARDA";;;;;;;"3";;;
"K87.0";"SAFRA KANALI HASTALIÐI , SAFRA KESESÝ VE SAFRA YOLU BOZUKLUKLARI, BAÞKA YERDE SINIFLANMIÞ HASTALIKLARDA";;;;;;;"4";;;
"K87.1";"PANKREAS HASTALIKLARI (DÝYABET HARÝÇ) , PANKREAS BOZUKLUKLARI, BAÞKA YERDE SINIFLANMIÞ HASTALIKLARDA";;;;;;;"4";;;
"K90";"GASTROÝNTESTÝNAL HASTALIKLAR, DÝÐER , BAÐIRSAK EMÝLÝM BOZUKLUÐU";;;;;;;"3";;;
"K90.0";"GASTROÝNTESTÝNAL HASTALIKLAR, DÝÐER , ÇÖLYAK HASTALIÐI";;;;;;;"4";;;
"K90.1";"GASTROÝNTESTÝNAL HASTALIKLAR, DÝÐER , TROPÝK SPRUE";;;;;;;"4";;;
"K90.2";"GASTROÝNTESTÝNAL HASTALIKLAR, DÝÐER , KÖR HALKA SENDROMU, BAÞKA YERDE SINIFLANMAMIÞ";;;;;;;"4";;;
"K90.3";"PANKREAS HASTALIKLARI (DÝYABET HARÝÇ) , PANKREATÝK STEATORE";;;;;;;"4";;;
"K90.4";"GASTROÝNTESTÝNAL HASTALIKLAR, DÝÐER , EMÝLÝM BOZUKLUÐU, ÝNTOLERANSA BAÐLI, BAÞKA YERDE SINIFLANMAMIÞ";;;;;;;"4";;;
"K90.8";"GASTROÝNTESTÝNAL HASTALIKLAR, DÝÐER , BAÐIRSAK EMÝLÝM BOZUKLUÐU, DÝÐER";;;;;;;"4";;;
"K90.9";"GASTROÝNTESTÝNAL HASTALIKLAR, DÝÐER , BAÐIRSAK EMÝLÝM BOZUKLUÐU, TANIMLANMAMIÞ";;;;;;;"4";;;
"K91";"KOMPLÝKASYON, CERRAHÝ GÝRÝÞÝM, HATAYA BAÐLI OLMAYAN SONRASI , SÝNDÝRÝM SÝSTEMÝNÝN GÝRÝÞÝM SONRASI BOZUKLUKLARI, BAÞKA YERDE SINIFLANMAMIÞ";;;;;;;"3";;;
"K91.0";"KOMPLÝKASYON, CERRAHÝ GÝRÝÞÝM, HATAYA BAÐLI OLMAYAN SONRASI , KUSMA, GASTROÝNTESTÝNAL CERRAHÝ SONRASI";;;;;;;"4";;;
"K91.1";"KOMPLÝKASYON, CERRAHÝ GÝRÝÞÝM, HATAYA BAÐLI OLMAYAN SONRASI , MÝDE CERRAHÝSÝ SONRASI SENDROMLARI";;;;;;;"4";;;
"K91.2";"KOMPLÝKASYON, CERRAHÝ GÝRÝÞÝM, HATAYA BAÐLI OLMAYAN SONRASI , CERRAHÝ SONRASI EMÝLÝM BOZUKLUÐU, BAÞKA YERDE SINIFLANMAMIÞ";;;;;;;"4";;;
"K91.3";"KOMPLÝKASYON, CERRAHÝ GÝRÝÞÝM, HATAYA BAÐLI OLMAYAN SONRASI , CERRAHÝ SONRASI BAÐIRSAK TIKANMASI";;;;;;;"4";;;
"K91.4";"KOMPLÝKASYON, CERRAHÝ GÝRÝÞÝM, HATAYA BAÐLI OLMAYAN SONRASI , KOLOSTOMÝ VE ENTEROSTOMÝ ÝÞLEV BOZUKLUÐU";;;;;;;"4";;;
"K91.5";"KOMPLÝKASYON, CERRAHÝ GÝRÝÞÝM, HATAYA BAÐLI OLMAYAN SONRASI , KOLESÝSTEKTOMÝ SONRASI SENDROMU";;;;;;;"4";;;
"K91.8";"KOMPLÝKASYON, CERRAHÝ GÝRÝÞÝM, HATAYA BAÐLI OLMAYAN SONRASI , SÝNDÝRÝM SÝSTEMÝNÝN DÝÐER GÝRÝÞÝM SONRASI BOZUKLUKLARI, BAÞKA YERDE SINIFLANMAMIÞ";;;;;;;"4";;;
"K91.9";"KOMPLÝKASYON, CERRAHÝ GÝRÝÞÝM, HATAYA BAÐLI OLMAYAN SONRASI , SÝNDÝRÝM SÝSTEMÝNÝN GÝRÝÞÝM SONRASI BOZUKLUKLARI, TANIMLANMAMIÞ";;;;;;;"4";;;
"K92";"GASTROÝNTESTÝNAL HASTALIKLAR, DÝÐER , SÝNDÝRÝM SÝSTEMÝNÝN DÝÐER HASTALIKLARI";;;;;;;"3";;;
"K92.0";"GASTROÝNTESTÝNAL KANAMA , HEMATEMEZ";;;;;;;"4";;;
"K92.1";"GASTROÝNTESTÝNAL KANAMA , MELANA";;;;;;;"4";;;
"K92.2";"GASTROÝNTESTÝNAL KANAMA , GASTROÝNTESTÝNAL KANAMA, TANIMLANMAMIÞ";;;;;;;"4";;;
"K92.8";"GASTROÝNTESTÝNAL HASTALIKLAR, DÝÐER , SÝNDÝRÝM SÝSTEMÝNÝN DÝÐER TANIMLANMIÞ HASTALIKLARI";;;;;;;"4";;;
"K92.9";"GASTROÝNTESTÝNAL HASTALIKLAR, DÝÐER , SÝNDÝRÝM SÝSTEMÝ HASTALIÐI, TANIMLANMAMIÞ";;;;;;;"4";;;
"K93";"GASTROÝNTESTÝNAL HASTALIKLAR, DÝÐER , DÝÐER SÝNDÝRÝM ORGANLARININ BOZUKLUKLARI, BAÞKA YERDE SINIFLANMIÞ HASTALIKLARDA";;;;;;;"3";;;
"K93.0";"GASTROÝNTESTÝNAL HASTALIKLAR, DÝÐER , BAÐIRSAKLAR, PERÝTON VE MEZENTERÝK BEZLERÝN TUBERKÜLOZ BOZUKLUKLARI (A18.3†)";;;;;;;"4";;;
"K93.1";"GASTROÝNTESTÝNAL HASTALIKLAR, DÝÐER , MEGAKOLON, CHAGAS HASTALIÐINDA (B57.3†)";;;;;;;"4";;;
"K93.8";"GASTROÝNTESTÝNAL HASTALIKLAR, DÝÐER , DÝÐER TANIMLANMIÞ SÝNDÝRÝM ORGANLARININ BOZUKLUKLARI, BAÞKA YERDE SINIFLANMIÞ HASTALIKLARDA";;;;;;;"4";;;
"L00";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , STAFÝLOKOKAL SOYULMUÞ DERÝ SENDROMU";;;;;;;"3";;;
"L01";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , ÝMPETÝGO";;;;;;;"3";;;
"L01.0";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , ÝMPETÝGO [HERHANGÝ BÝR ORGANÝZMA] [HERHANGÝ BÝR BÖLGE]";;;;;;;"4";;;
"L01.1";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , ÝMPETÝGÝNÝZASYON, DÝÐER DERMATOZLARIN";;;;;;;"4";;;
"L02";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , DERÝ APSESÝ, FURONKÜLÜ VE KARBONKÜLÜ";;;;;;;"3";;;
"L02.0";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , DERÝ APSESÝ, FURONKÜLÜ VE KARBONKÜLÜ, YÜZDE";;;;;;;"4";;;
"L02.1";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , DERÝ APSESÝ, FURONKÜLÜ VE KARBONKÜLÜ, BOYUN";;;;;;;"4";;;
"L02.2";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , DERÝ APSESÝ, FURONKÜLÜ VE KARBONKÜLÜ, GÖVDE";;;;;;;"4";;;
"L02.3";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , DERÝ APSESÝ, FURONKÜLÜ VE KARBONKÜLÜ, KALÇA";;;;;;;"4";;;
"L02.4";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , DERÝ APSESÝ, FURONKÜLÜ VE KARBONKÜLÜ, EKSTREMÝTE";;;;;;;"4";;;
"L02.8";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , DERÝ APSESÝ, FURONKÜLÜ VE KARBONKÜLÜ, DÝÐER YERLERÝN";;;;;;;"4";;;
"L02.9";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , DERÝ APSESÝ, FURONKÜLÜ VE KARBONKÜLÜ, TANIMLANMAMIÞ";;;;;;;"4";;;
"L03";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , SELÜLÝT";;;;;;;"3";;;
"L03.0";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , SELÜLÝT, PARMAK VE BAÞPARMAK";;;;;;;"4";;;
"L03.1";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , SELÜLÝT, EKSTREMÝTELERÝN DÝÐER KISIMLARININ";;;;;;;"4";;;
"L03.2";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , SELÜLÝT, YÜZ";;;;;;;"4";;;
"L03.3";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , SELÜLÝT, GÖVDE";;;;;;;"4";;;
"L03.8";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , SELÜLÝT, DÝÐER BÖLGELERÝN";;;;;;;"4";;;
"L03.9";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , SELÜLÝT, TANIMLANMAMIÞ";;;;;;;"4";;;
"L04";"LENFADENÝT , AKUT LENFADENÝT";;;;;;;"3";;;
"L04.0";"LENFADENÝT , AKUT LENFADENÝT, YÜZ BAÞ VE BOYUN";;;;;;;"4";;;
"L04.1";"LENFADENÝT , AKUT LENFADENÝT, GÖVDE";;;;;;;"4";;;
"L04.2";"LENFADENÝT , AKUT LENFADENÝT, ÜST EKSTREMÝTE";;;;;;;"4";;;
"L04.3";"LENFADENÝT , AKUT LENFADENÝT, ALT EKSTREMÝTE";;;;;;;"4";;;
"L04.8";"LENFADENÝT , AKUT LENFADENÝTÝ, DÝÐER BÖLGELERÝN";;;;;;;"4";;;
"L04.9";"LENFADENÝT , AKUT LENFADENÝT, TANIMLANMAMIÞ";;;;;;;"4";;;
"L05";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , PÝLONÝDAL KÝST";;;;;;;"3";;;
"L05.0";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , PÝLONÝDAL KÝST, APSELÝ";;;;;;;"4";;;
"L05.9";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , PÝLONÝDAL KÝST, APSESÝZ";;;;;;;"4";;;
"L08";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , DERÝ VE DERÝALTI DOKUSUNUN DÝÐER YEREL ENFEKSÝYONLARI";;;;;;;"3";;;
"L08.0";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , PÝYODERMA";;;;;;;"4";;;
"L08.1";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , ERÝTRAZMA";;;;;;;"4";;;
"L08.8";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , DERÝ VE DERÝALTI DOKUSUNUN DÝÐER TANIMLANMIÞ YEREL ENFEKSÝYONLARI";;;;;;;"4";;;
"L08.9";"ENFEKSÝYON, DERÝ VE DERÝ ALTI DOKUSU , DERÝ VE DERÝALTI DOKUSUNUN YEREL ENFEKSÝYONLARI, TANIMLANMAMIÞ";;;;;;;"4";;;
"L10";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , PEMFÝGUS";;;;;;;"3";;;
"L10.0";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , PEMFÝGUS VULJARÝS";;;;;;;"4";;;
"L10.1";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , PEMFÝGUS VEJETANS";;;;;;;"4";;;
"L10.2";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , PEMFÝGUS FOLYASEUS";;;;;;;"4";;;
"L10.3";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , BREZÝLYA PEMFÝGUSU [FOGO SELVAGEM]";;;;;;;"4";;;
"L10.4";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , PEMFÝGUS ERÝTEMATOZ";;;;;;;"4";;;
"L10.5";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , PEMFÝGUS, ÝLACA BAÐLI";;;;;;;"4";;;
"L10.8";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , PEMFÝGUS, DÝÐER";;;;;;;"4";;;
"L10.9";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , PEMFÝGUS, TANIMLANMAMIÞ";;;;;;;"4";;;
"L11";"DERÝ HASTALIKLARI, DÝÐER , AKANTOLÝTÝK DÝÐER BOZUKLUKLAR";;;;;;;"3";;;
"L11.0";"DERÝ HASTALIKLARI, DÝÐER , KAZANILMIÞ KERATOZ FOLÝKÜLARÝS";;;;;;;"4";;;
"L11.1";"DERÝ HASTALIKLARI, DÝÐER , GEÇÝCÝ AKANTOLÝTÝK DERMATOZ [GROVER]";;;;;;;"4";;;
"L11.8";"DERÝ HASTALIKLARI, DÝÐER , AKANTOLÝTÝK DÝÐER TANIMLANMAMIÞ BOZUKLUKLAR";;;;;;;"4";;;
"L11.9";"DERÝ HASTALIKLARI, DÝÐER , AKANTOLÝTÝK BOZUKLUKLAR, TANIMLANMAMIÞ";;;;;;;"4";;;
"L12";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , PEMFÝGOÝD";;;;;;;"3";;;
"L12.0";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , BÜLLÖZ PEMFÝGOÝD";;;;;;;"4";;;
"L12.1";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , SÝKATRÝSYEL PEMFÝGOÝD";;;;;;;"4";;;
"L12.2";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , ÇOCUKLUK ÇAÐININ UZUN SÜRELÝ BÜLLÖZ HASTALIÐI";;;;;;;"4";;;
"L12.3";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , KAZANILMIÞ EPÝDERMOLÝZ BÜLLÖZA";;;;;;;"4";;;
"L12.8";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , PEMFÝGOÝD, DÝÐER";;;;;;;"4";;;
"L12.9";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , PEMFÝGOÝD, TANIMLANMAMIÞ";;;;;;;"4";;;
"L13";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , BÜLLÖZ DÝÐER BOZUKLUKLAR";;;;;;;"3";;;
"L13.0";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , DERMATÝT HERPETÝFORMÝS";;;;;;;"4";;;
"L13.1";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , SUBKORNEA PÜSTÜLER DERMATÝT";;;;;;;"4";;;
"L13.8";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , BÜLLÖZ DÝÐER TANIMLANMAMIÞ BOZUKLUKLAR";;;;;;;"4";;;
"L13.9";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , BÜLLÖZ BOZUKLUKLAR, TANIMLANMAMIÞ";;;;;;;"4";;;
"L14";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , BÜLLÖZ BOZUKLUKLAR, BAÞKA YERDE SINIFLANMIÞ HASTALIKLARDA";;;;;;;"3";;;
"L20";"ALLERJÝK REAKSÝYONLAR , ATOPÝK DERMATÝT";;;;;;;"3";;;
"L20.0";"ALLERJÝK REAKSÝYONLAR , BESNÝER PRURÝGO";;;;;;;"4";;;
"L20.8";"ALLERJÝK REAKSÝYONLAR , ATOPÝK DÝÐER DERMATÝTLER";;;;;;;"4";;;
"L20.9";"ALLERJÝK REAKSÝYONLAR , ATOPÝK DERMATÝT, TANIMLANMAMIÞ";;;;;;;"4";;;
"L21";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , SEBOREÝK DERMATÝT";;;;;;;"3";;;
"L21.0";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , SEBORE KAPÝTÝS";;;;;;;"4";;;
"L21.1";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , SEBOREÝK SÜT ÇOCUÐU DERMATÝT";;;;;;;"4";;;
"L21.8";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , SEBOREÝK DERMATÝT, DÝÐER";;;;;;;"4";;;
"L21.9";"DERÝNÝN DÝÐER ENFLAMATUVAR DURUMLARI , SEBOREÝK DERMATÝT, TANIMLANMAMIÞ";;;;;;;"4";;;
"L22";"ALLERJÝK REAKSÝYONLAR , BEBEK BEZÝ DERMATÝTÝ";;;;;;;"3";;;
"L23";"ALLERJÝK REAKSÝYONLAR , ALLERJÝK KONTAKT DERMATÝT";;;;;;;"3";;;
"L23.0";"ALLERJÝK REAKSÝYONLAR , ALLERJÝK KONTAKT DERMATÝT, METALLERE BAÐLI";;;;;;;"4";;;
"L23.1";"ALLERJÝK REAKSÝYONLAR , ALLERJÝK KONTAKT DERMATÝT, YAPIÞKANLARA BAÐLI";;;;;;;"4";;;
"L23.2";"ALLERJÝK REAKSÝYONLAR , ALLERJÝK KONTAKT DERMATÝT, MAKYAJ ÜRÜNLERÝNE BAÐLI";;;;;;;"4";;;
"L23.3";"ALLERJÝK REAKSÝYONLAR , ALLERJÝK KONTAKT DERMATÝT, DERÝYE TEMAS EDEN ÝLAÇLARA BAÐLI";;;;;;;"4";;;
"L23.4";"ALLERJÝK REAKSÝYONLAR , ALLERJÝK KONTAKT DERMATÝT, BOYALARA BAÐLI";;;;;;;"4";;;
"L23.5";"ALLERJÝK REAKSÝYONLAR , ALLERJÝK KONTAKT DERMATÝT, KÝMYASAL ÜRÜNLERE BAÐLI";;;;;;;"4";;;
"L23.6";"ALLERJÝK REAKSÝYONLAR , ALLERJÝK KONTAKT DERMATÝT, DERÝYE TEMAS EDEN GIDALARA BAÐLI";;;;;;;"4";;;
"L23.7";"ALLERJÝK REAKSÝYONLAR , ALLERJÝK KONTAKT DERMATÝT, GIDA DIÞINDAKÝ BÝTKÝLERE BAÐLI";;;;;;;"4";;;
"L23.8";"ALLERJÝK REAKSÝYONLAR , ALLERJÝK KONTAKT DERMATÝT, DÝÐER NEDENLERE BAÐLI";;;;;;;"4";;;
"L23.9";"ALLERJÝK REAKSÝYONLAR , ALLERJÝK KONTAKT DERMATÝT, NEDEN TANIMLANMAMIÞ";;;;;;;"4";;;
"L24";"ALLERJÝK REAKSÝYONLAR , ÝRRÝTAN KONTAKT DERMATÝT";;;;;;;"3";;;
"L24.0";"ALLERJÝK REAKSÝYONLAR , ÝRRÝTAN KONTAKT DERMATÝT, DETERJANLARA BAÐLI";;;;;;;"4";;;
"L24.1";"ALLERJÝK REAKSÝYONLAR , ÝRRÝTAN KONTAKT DERMATÝT, YEMEK VE MAKÝNA YAÐLARINA BAÐLI";;;;;;;"4";;;
"L24.2";"ALLERJÝK REAKSÝYONLAR , ÝRRÝTAN KONTAKT DERMATÝT, ÇÖZÜCÜLERE BAÐLI";;;;;;;"4";;;
"L24.3";"ALLERJÝK REAKSÝYONLAR , ÝRRÝTAN KONTAKT DERMATÝT, MAKYAJ ÜRÜNLERÝNE BAÐLI";;;;;;;"4";;;
